,x,y,z
0,561.7323608398438,-264.616455078125,-27.95427131652832
1,560.9929809570312,-264.8179931640625,-27.954864501953125
2,560.2523193359375,-265.0196533203125,-27.9554386138916
3,559.51025390625,-265.2214660644531,-27.95598793029785
4,558.7669067382812,-265.4234619140625,-27.95643424987793
5,558.0223388671875,-265.6256103515625,-27.956642150878906
6,557.2769775390625,-265.8277282714844,-27.956968307495117
7,556.5315551757812,-266.02960205078125,-27.957551956176758
8,555.7863159179688,-266.2311096191406,-27.957944869995117
9,555.0404663085938,-266.4324951171875,-27.958255767822266
10,554.2942504882812,-266.6337890625,-27.95853042602539
11,553.5473022460938,-266.8350830078125,-27.958759307861328
12,552.7993774414062,-267.0363464355469,-27.958850860595703
13,552.05029296875,-267.2376708984375,-27.95891571044922
14,551.300048828125,-267.4391174316406,-27.95887565612793
15,550.5487670898438,-267.64068603515625,-27.958765029907227
16,549.7962646484375,-267.8423156738281,-27.958539962768555
17,549.0428466796875,-268.0440368652344,-27.958362579345703
18,548.2884521484375,-268.2457275390625,-27.958232879638672
19,547.5330200195312,-268.4475402832031,-27.958106994628906
20,546.7765502929688,-268.64947509765625,-27.957836151123047
21,546.0191040039062,-268.85150146484375,-27.95759391784668
22,545.2605590820312,-269.0535888671875,-27.95741844177246
23,544.5009765625,-269.25579833984375,-27.957279205322266
24,543.7403564453125,-269.4581604003906,-27.95708656311035
25,542.9785766601562,-269.66064453125,-27.956817626953125
26,542.2158203125,-269.8633117675781,-27.956581115722656
27,541.4519653320312,-270.0662536621094,-27.95638656616211
28,540.68701171875,-270.26934814453125,-27.956209182739258
29,539.9209594726562,-270.4727478027344,-27.956066131591797
30,539.1538696289062,-270.6763916015625,-27.955860137939453
31,538.3857421875,-270.88043212890625,-27.95562744140625
32,537.6165771484375,-271.08477783203125,-27.9554500579834
33,536.8463134765625,-271.28948974609375,-27.955244064331055
34,536.0750122070312,-271.49468994140625,-27.955053329467773
35,535.3026733398438,-271.70037841796875,-27.95477867126465
36,534.529296875,-271.9065856933594,-27.95452117919922
37,533.7549438476562,-272.1133117675781,-27.95429229736328
38,532.9794921875,-272.32061767578125,-27.954072952270508
39,532.2030639648438,-272.5285339355469,-27.953868865966797
40,531.4257202148438,-272.7371826171875,-27.95375633239746
