,x,y,z
0,-274.5663146972656,241.013916015625,-21.17559814453125
1,-274.84490966796875,240.62884521484375,-21.156023025512695
2,-275.12384033203125,240.24351501464844,-21.13653564453125
3,-275.4026794433594,239.85731506347656,-21.11724281311035
4,-275.6816101074219,239.4703369140625,-21.09823989868164
5,-275.960693359375,239.0826416015625,-21.079458236694336
6,-276.23992919921875,238.69422912597656,-21.060916900634766
7,-276.5200500488281,238.3087921142578,-21.04297637939453
8,-276.79949951171875,237.9218292236328,-21.025104522705078
9,-277.0783386230469,237.53350830078125,-21.007410049438477
10,-277.3567810058594,237.14405822753906,-20.989826202392578
11,-277.6351318359375,236.75372314453125,-20.972434997558594
12,-277.9134216308594,236.36248779296875,-20.955102920532227
13,-278.1914367675781,235.9702911376953,-20.937833786010742
14,-278.46917724609375,235.5770721435547,-20.920448303222656
15,-278.74652099609375,235.18270874023438,-20.902729034423828
16,-279.0233459472656,234.7872772216797,-20.88481903076172
17,-279.2999572753906,234.39089965820312,-20.866661071777344
18,-279.5763244628906,233.99362182617188,-20.84828758239746
19,-279.8529357910156,233.59803771972656,-20.829927444458008
20,-280.12969970703125,233.2056427001953,-20.810731887817383
21,-280.405517578125,232.8124542236328,-20.791223526000977
22,-280.6806640625,232.41880798339844,-20.771305084228516
23,-280.9555969238281,232.0250701904297,-20.7509708404541
24,-281.229736328125,231.63023376464844,-20.730560302734375
25,-281.50341796875,231.23451232910156,-20.710237503051758
26,-281.77679443359375,230.8380584716797,-20.689977645874023
27,-282.0511474609375,230.44642639160156,-20.670520782470703
28,-282.3240661621094,230.0527801513672,-20.650815963745117
29,-282.5956115722656,229.65750122070312,-20.631181716918945
30,-282.8663330078125,229.26097106933594,-20.611438751220703
31,-283.136474609375,228.86331176757812,-20.591487884521484
32,-283.40625,228.46469116210938,-20.5712890625
33,-283.6756286621094,228.065185546875,-20.551021575927734
34,-283.94464111328125,227.664794921875,-20.530649185180664
35,-284.2132873535156,227.26353454589844,-20.510332107543945
36,-284.48162841796875,226.8614044189453,-20.489906311035156
37,-284.7496032714844,226.45840454101562,-20.469470977783203
38,-285.0173645019531,226.0546112060547,-20.448917388916016
39,-285.28778076171875,225.6625213623047,-20.427366256713867
40,-285.5574645996094,225.2699432373047,-20.405990600585938
41,-285.8266906738281,224.87713623046875,-20.385313034057617
42,-286.0956115722656,224.4845733642578,-20.364517211914062
43,-286.36456298828125,224.09255981445312,-20.34371566772461
44,-286.63885498046875,223.71047973632812,-20.321748733520508
45,-286.9129638671875,223.3286590576172,-20.300106048583984
46,-287.1867370605469,222.94715881347656,-20.2789363861084
47,-287.4605407714844,222.5660858154297,-20.25851821899414
48,-287.7344055175781,222.18557739257812,-20.238304138183594
49,-288.0083923339844,221.80589294433594,-20.218162536621094
50,-288.282470703125,221.42726135253906,-20.197885513305664
51,-288.5565490722656,221.04989624023438,-20.17729377746582
52,-288.8304748535156,220.67384338378906,-20.15642547607422
53,-289.10430908203125,220.29904174804688,-20.135494232177734
54,-289.37786865234375,219.9254913330078,-20.114423751831055
55,-289.65118408203125,219.55307006835938,-20.093358993530273
56,-289.92413330078125,219.18162536621094,-20.07234764099121
57,-290.19677734375,218.81112670898438,-20.051410675048828
58,-290.4690246582031,218.44154357910156,-20.030752182006836
59,-290.7408752441406,218.07284545898438,-20.010173797607422
60,-291.0115661621094,217.70375061035156,-19.98980712890625
61,-291.2813415527344,217.3345489501953,-19.969654083251953
62,-291.5516662597656,216.97213745117188,-19.95012092590332
63,-291.8207092285156,216.60987854003906,-19.930532455444336
64,-292.087646484375,216.24742126464844,-19.910451889038086
65,-292.35198974609375,215.88345336914062,-19.88981056213379
66,-292.6145935058594,215.51869201660156,-19.868677139282227
67,-292.87603759765625,215.15362548828125,-19.84720802307129
68,-293.1362609863281,214.7882537841797,-19.825498580932617
69,-293.39501953125,214.422607421875,-19.803287506103516
70,-293.652099609375,214.0565643310547,-19.780405044555664
71,-293.9076232910156,213.69012451171875,-19.756906509399414
72,-294.1616516113281,213.3233642578125,-19.73296546936035
73,-294.4144592285156,212.95635986328125,-19.70876121520996
74,-294.666015625,212.58901977539062,-19.684457778930664
75,-294.91632080078125,212.22132873535156,-19.660184860229492
76,-295.1653137207031,211.85328674316406,-19.6359920501709
77,-295.41278076171875,211.48484802246094,-19.611736297607422
78,-295.6588439941406,211.1160430908203,-19.587488174438477
79,-295.9035949707031,210.7468719482422,-19.563339233398438
80,-296.1468811035156,210.37734985351562,-19.539260864257812
81,-296.3886413574219,210.00738525390625,-19.515186309814453
82,-296.62884521484375,209.63699340820312,-19.49119758605957
83,-296.8675231933594,209.26614379882812,-19.467336654663086
84,-297.10443115234375,208.8947296142578,-19.44346046447754
85,-297.3396301269531,208.52268981933594,-19.419509887695312
86,-297.5730895996094,208.15011596679688,-19.395631790161133
87,-297.80474853515625,207.77694702148438,-19.37173080444336
88,-298.034423828125,207.403076171875,-19.347747802734375
89,-298.26220703125,207.02850341796875,-19.323698043823242
90,-298.48797607421875,206.65330505371094,-19.299652099609375
91,-298.7117004394531,206.27743530273438,-19.27544403076172
92,-298.9335632324219,205.90098571777344,-19.251140594482422
93,-299.15350341796875,205.5239715576172,-19.226816177368164
94,-299.3714294433594,205.14639282226562,-19.20238494873047
95,-299.58734130859375,204.76820373535156,-19.17770004272461
96,-299.8012390136719,204.3894805908203,-19.15288734436035
97,-300.01324462890625,204.01025390625,-19.128013610839844
98,-300.2233581542969,203.6305389404297,-19.102956771850586
99,-300.4316711425781,203.2503662109375,-19.07784080505371
100,-300.63824462890625,202.8697967529297,-19.05276107788086
101,-300.8428649902344,202.4887237548828,-19.027605056762695
102,-301.0454406738281,202.1071319580078,-19.00226593017578
103,-301.24609375,201.72499084472656,-18.976789474487305
104,-301.4447937011719,201.3424072265625,-18.951215744018555
105,-301.641845703125,200.9595184326172,-18.92566680908203
106,-301.8372497558594,200.57630920410156,-18.900232315063477
107,-302.0309753417969,200.19276428222656,-18.874977111816406
108,-302.2228088378906,199.8088836669922,-18.84984016418457
109,-302.41290283203125,199.42466735839844,-18.824787139892578
110,-302.6011962890625,199.04014587402344,-18.79987335205078
111,-302.7878112792969,198.65538024902344,-18.775157928466797
112,-302.97283935546875,198.2703094482422,-18.750652313232422
113,-303.15618896484375,197.88487243652344,-18.726253509521484
114,-303.3377990722656,197.4990692138672,-18.701908111572266
115,-303.5177917480469,197.11297607421875,-18.67767906188965
116,-303.6961975097656,196.72653198242188,-18.65355682373047
117,-303.87298583984375,196.33975219726562,-18.62952423095703
118,-304.0482482910156,195.95269775390625,-18.605640411376953
119,-304.2218933105469,195.56546020507812,-18.581851959228516
120,-304.3939208984375,195.17799377441406,-18.55808448791504
121,-304.5641784667969,194.7902374267578,-18.53425407409668
122,-304.73284912109375,194.40228271484375,-18.51045036315918
